time_s,capacitor_v,control_voltage_v,output_power_w,fet_conduction_loss_w,coil_copper_loss_w,peak_current_a,frequency_hz,duty_pct
0.619000,382.755038,382.416047,176.382473,8.875893,2.345377,20.567334,79034.028540,76.838639
0.620000,383.093712,382.755038,176.373794,8.875893,2.345259,20.567334,79034.028540,76.838639
0.621000,383.432070,383.093712,176.365138,8.875893,2.345142,20.567334,79034.028540,76.838639
0.622000,383.770114,383.432070,176.356508,8.875893,2.345024,20.567334,79034.028540,76.838639
0.623000,384.107844,383.770114,176.347901,8.875893,2.344907,20.567334,79034.028540,76.838639
0.624000,384.445260,384.107844,176.339318,8.875893,2.344791,20.567334,79034.028540,76.838639
0.625000,384.782364,384.445260,176.330759,8.875893,2.344674,20.567334,79034.028540,76.838639
0.626000,385.119157,384.782364,176.322223,8.875893,2.344558,20.567334,79034.028540,76.838639
0.627000,385.455640,385.119157,176.313711,8.875893,2.344442,20.567334,79034.028540,76.838639
0.628000,385.791813,385.455640,176.305223,8.875893,2.344327,20.567334,79034.028540,76.838639
0.629000,386.127676,385.791813,176.296758,8.875893,2.344212,20.567334,79034.028540,76.838639
0.630000,386.463232,386.127676,176.288317,8.875893,2.344097,20.567334,79034.028540,76.838639
0.631000,386.798481,386.463232,176.279898,8.875893,2.343982,20.567334,79034.028540,76.838639
0.632000,387.133424,386.798481,176.271503,8.875893,2.343868,20.567334,79034.028540,76.838639
0.633000,387.468061,387.133424,176.263131,8.875893,2.343754,20.567334,79034.028540,76.838639
0.634000,387.802394,387.468061,176.254781,8.875893,2.343641,20.567334,79034.028540,76.838639
0.635000,388.136423,387.802394,176.246454,8.875893,2.343528,20.567334,79034.028540,76.838639
0.636000,388.470149,388.136423,176.238150,8.875893,2.343415,20.567334,79034.028540,76.838639
0.637000,388.803573,388.470149,176.229869,8.875893,2.343302,20.567334,79034.028540,76.838639
0.638000,389.136695,388.803573,176.221610,8.875893,2.343190,20.567334,79034.028540,76.838639
0.639000,389.469517,389.136695,176.213373,8.875893,2.343078,20.567334,79034.028540,76.838639
0.640000,389.802039,389.469517,176.205158,8.875893,2.342966,20.567334,79034.028540,76.838639
0.641000,390.134263,389.802039,176.196966,8.875893,2.342854,20.567334,79034.028540,76.838639
0.642000,390.466188,390.134263,176.188796,8.875893,2.342743,20.567334,79034.028540,76.838639
0.643000,390.797817,390.466188,176.180648,8.875893,2.342633,20.567334,79034.028540,76.838639
0.644000,391.129148,390.797817,176.172521,8.875893,2.342522,20.567334,79034.028540,76.838639
0.645000,391.464373,391.129148,178.394294,8.988246,2.372062,20.567334,79034.028540,76.838639
0.646000,391.795110,391.464373,176.156231,8.875893,2.342300,20.567334,79034.028540,76.838639
0.647000,392.125554,391.795110,176.148170,8.875893,2.342191,20.567334,79034.028540,76.838639
0.648000,392.455704,392.125554,176.140130,8.875893,2.342081,20.567334,79034.028540,76.838639
0.649000,392.785562,392.455704,176.132112,8.875893,2.341972,20.567334,79034.028540,76.838639
0.650000,393.115127,392.785562,176.124115,8.875893,2.341864,20.567334,79034.028540,76.838639
0.651000,393.444402,393.115127,176.116139,8.875893,2.341755,20.567334,79034.028540,76.838639
0.652000,393.773387,393.444402,176.108184,8.875893,2.341647,20.567334,79034.028540,76.838639
0.653000,394.102082,393.773387,176.100250,8.875893,2.341539,20.567334,79034.028540,76.838639
0.654000,394.430489,394.102082,176.092337,8.875893,2.341431,20.567334,79034.028540,76.838639
0.655000,394.758608,394.430489,176.084445,8.875893,2.341324,20.567334,79034.028540,76.838639
0.656000,395.086439,394.758608,176.076574,8.875893,2.341217,20.567334,79034.028540,76.838639
0.657000,395.413984,395.086439,176.068723,8.875893,2.341110,20.567334,79034.028540,76.838639
0.658000,395.741244,395.413984,176.060893,8.875893,2.341004,20.567334,79034.028540,76.838639
0.659000,396.068219,395.741244,176.053083,8.875893,2.340898,20.567334,79034.028540,76.838639
0.660000,396.394909,396.068219,176.045293,8.875893,2.340792,20.567334,79034.028540,76.838639
0.661000,396.721316,396.394909,176.037524,8.875893,2.340686,20.567334,79034.028540,76.838639
0.662000,397.047440,396.721316,176.029775,8.875893,2.340581,20.567334,79034.028540,76.838639
0.663000,397.373283,397.047440,176.022046,8.875893,2.340475,20.567334,79034.028540,76.838639
0.664000,397.698844,397.373283,176.014338,8.875893,2.340371,20.567334,79034.028540,76.838639
0.665000,398.024125,397.698844,176.006649,8.875893,2.340266,20.567334,79034.028540,76.838639
0.666000,398.349126,398.024125,175.998980,8.875893,2.340162,20.567334,79034.028540,76.838639
0.667000,398.673847,398.349126,175.991330,8.875893,2.340058,20.567334,79034.028540,76.838639
0.668000,398.998291,398.673847,175.983701,8.875893,2.339954,20.567334,79034.028540,76.838639
0.669000,399.322457,398.998291,175.976091,8.875893,2.339850,20.567334,79034.028540,76.838639
0.670000,399.646346,399.322457,175.968500,8.875893,2.339747,20.567334,79034.028540,76.838639
0.671000,399.969959,399.646346,175.960929,8.875893,2.339644,20.567334,79034.028540,76.838639
0.672000,400.293296,399.969959,175.953377,8.875893,2.339542,20.567334,79034.028540,76.838639
0.673000,400.632709,400.293296,184.854295,9.325305,2.457889,20.567334,82191.780822,79.908676
0.674000,400.967735,400.632709,182.618992,9.212952,2.428165,20.567334,82191.780822,79.908676
0.675000,401.302467,400.967735,182.610919,9.212952,2.428055,20.567334,82191.780822,79.908676
0.676000,401.636905,401.302467,182.602868,9.212952,2.427946,20.567334,82191.780822,79.908676
0.677000,401.971051,401.636905,182.594838,9.212952,2.427837,20.567334,82191.780822,79.908676
0.678000,402.308973,401.971051,184.813448,9.325305,2.457333,20.567334,82191.780822,79.908676
0.679000,402.642532,402.308973,182.578744,9.212952,2.427618,20.567334,82191.780822,79.908676
0.680000,402.975799,402.642532,182.570777,9.212952,2.427509,20.567334,82191.780822,79.908676
0.681000,403.308777,402.975799,182.562831,9.212952,2.427401,20.567334,82191.780822,79.908676
0.682000,403.641465,403.308777,182.554905,9.212952,2.427293,20.567334,82191.780822,79.908676
0.683000,403.977917,403.641465,184.773135,9.325305,2.456785,20.567334,82191.780822,79.908676
0.684000,404.310026,403.977917,182.539020,9.212952,2.427077,20.567334,82191.780822,79.908676
0.685000,404.641849,404.310026,182.531157,9.212952,2.426970,20.567334,82191.780822,79.908676
0.686000,404.973385,404.641849,182.523314,9.212952,2.426864,20.567334,82191.780822,79.908676
0.687000,405.304635,404.973385,182.515491,9.212952,2.426757,20.567334,82191.780822,79.908676
0.688000,405.639636,405.304635,184.733343,9.325305,2.456244,20.567334,82191.780822,79.908676
0.689000,405.970314,405.639636,182.499810,9.212952,2.426544,20.567334,82191.780822,79.908676
0.690000,406.300710,405.970314,182.492048,9.212952,2.426439,20.567334,82191.780822,79.908676
0.691000,406.630823,406.300710,182.484305,9.212952,2.426333,20.567334,82191.780822,79.908676
0.692000,406.960654,406.630823,182.476583,9.212952,2.426228,20.567334,82191.780822,79.908676
0.693000,407.290204,406.960654,182.468880,9.212952,2.426123,20.567334,82191.780822,79.908676
0.694000,407.623488,407.290204,184.686285,9.325305,2.455604,20.567334,82191.780822,79.908676
0.695000,407.952475,407.623488,182.453439,9.212952,2.425913,20.567334,82191.780822,79.908676
0.696000,408.281183,407.952475,182.445795,9.212952,2.425810,20.567334,82191.780822,79.908676
0.697000,408.609613,408.281183,182.438170,9.212952,2.425706,20.567334,82191.780822,79.908676
0.698000,408.937766,408.609613,182.430565,9.212952,2.425602,20.567334,82191.780822,79.908676
0.699000,409.269638,408.937766,184.647603,9.325305,2.455078,20.567334,82191.780822,79.908676
0.700000,409.597235,409.269638,182.415320,9.212952,2.425395,20.567334,82191.780822,79.908676
0.701000,409.924556,409.597235,182.407772,9.212952,2.425292,20.567334,82191.780822,79.908676
0.702000,410.251602,409.924556,182.400244,9.212952,2.425190,20.567334,82191.780822,79.908676
0.703000,410.578375,410.251602,182.392734,9.212952,2.425088,20.567334,82191.780822,79.908676
0.704000,410.908854,410.578375,184.609407,9.325305,2.454558,20.567334,82191.780822,79.908676
0.705000,411.235077,410.908854,182.377680,9.212952,2.424883,20.567334,82191.780822,79.908676
0.706000,411.561028,411.235077,182.370227,9.212952,2.424782,20.567334,82191.780822,79.908676
0.707000,411.886709,411.561028,182.362793,9.212952,2.424681,20.567334,82191.780822,79.908676
0.708000,412.212118,411.886709,182.355377,9.212952,2.424580,20.567334,82191.780822,79.908676
0.709000,412.541221,412.212118,184.571689,9.325305,2.454045,20.567334,82191.780822,79.908676
0.710000,412.866089,412.541221,182.340510,9.212952,2.424378,20.567334,82191.780822,79.908676
0.711000,413.190687,412.866089,182.333149,9.212952,2.424277,20.567334,82191.780822,79.908676
0.712000,413.515018,413.190687,182.325807,9.212952,2.424178,20.567334,82191.780822,79.908676
0.713000,413.839082,413.515018,182.318482,9.212952,2.424078,20.567334,82191.780822,79.908676
0.714000,414.166826,413.839082,184.534438,9.325305,2.453539,20.567334,82191.780822,79.908676
0.715000,414.490354,414.166826,182.303799,9.212952,2.423878,20.567334,82191.780822,79.908676
0.716000,414.813617,414.490354,182.296529,9.212952,2.423779,20.567334,82191.780822,79.908676
0.717000,415.136615,414.813617,182.289277,9.212952,2.423681,20.567334,82191.780822,79.908676
0.718000,415.459350,415.136615,182.282043,9.212952,2.423582,20.567334,82191.780822,79.908676
0.719000,415.781821,415.459350,182.274826,9.212952,2.423484,20.567334,82191.780822,79.908676
0.720000,416.107957,415.781821,184.490358,9.325305,2.452939,20.567334,82191.780822,79.908676
0.721000,416.429900,416.107957,182.260358,9.212952,2.423287,20.567334,82191.780822,79.908676
0.722000,416.751582,416.429900,182.253194,9.212952,2.423190,20.567334,82191.780822,79.908676
0.723000,417.073003,416.751582,182.246047,9.212952,2.423093,20.567334,82191.780822,79.908676
0.724000,417.394164,417.073003,182.238918,9.212952,2.422996,20.567334,82191.780822,79.908676
0.725000,417.718978,417.394164,184.454102,9.325305,2.452446,20.567334,82191.780822,79.908676
0.726000,418.039617,417.718978,182.224626,9.212952,2.422801,20.567334,82191.780822,79.908676
0.727000,418.359999,418.039617,182.217548,9.212952,2.422705,20.567334,82191.780822,79.908676
0.728000,418.680123,418.359999,182.210488,9.212952,2.422609,20.567334,82191.780822,79.908676
0.729000,418.999990,418.680123,182.203445,9.212952,2.422513,20.567334,82191.780822,79.908676
0.730000,419.323497,418.999990,184.418283,9.325305,2.451959,20.567334,82191.780822,79.908676
0.731000,419.642849,419.323497,182.189324,9.212952,2.422321,20.567334,82191.780822,79.908676
0.732000,419.961945,419.642849,182.182332,9.212952,2.422226,20.567334,82191.780822,79.908676
0.733000,420.280788,419.961945,182.175356,9.212952,2.422131,20.567334,82191.780822,79.908676
0.734000,420.599376,420.280788,182.168397,9.212952,2.422037,20.567334,82191.780822,79.908676
0.735000,420.921592,420.599376,184.382893,9.325305,2.451478,20.567334,82191.780822,79.908676
0.736000,421.239671,420.921592,182.154444,9.212952,2.421847,20.567334,82191.780822,79.908676
0.737000,421.557499,421.239671,182.147535,9.212952,2.421753,20.567334,82191.780822,79.908676
0.738000,421.875075,421.557499,182.140642,9.212952,2.421659,20.567334,82191.780822,79.908676
0.739000,422.192400,421.875075,182.133766,9.212952,2.421566,20.567334,82191.780822,79.908676
0.740000,422.509475,422.192400,182.126906,9.212952,2.421472,20.567334,82191.780822,79.908676
0.741000,422.830162,422.509475,184.340996,9.325305,2.450908,20.567334,82191.780822,79.908676
0.742000,423.146735,422.830162,182.113151,9.212952,2.421285,20.567334,82191.780822,79.908676
0.743000,423.463059,423.146735,182.106339,9.212952,2.421193,20.567334,82191.780822,79.908676
0.744000,423.779136,423.463059,182.099544,9.212952,2.421100,20.567334,82191.780822,79.908676
0.745000,424.094965,423.779136,182.092764,9.212952,2.421008,20.567334,82191.780822,79.908676
0.746000,424.414395,424.094965,184.306520,9.325305,2.450439,20.567334,82191.780822,79.908676
0.747000,424.729728,424.414395,182.079170,9.212952,2.420823,20.567334,82191.780822,79.908676
0.748000,425.044816,424.729728,182.072439,9.212952,2.420732,20.567334,82191.780822,79.908676
0.749000,425.359659,425.044816,182.065722,9.212952,2.420640,20.567334,82191.780822,79.908676
0.750000,425.674257,425.359659,182.059022,9.212952,2.420549,20.567334,82191.780822,79.908676
0.751000,425.992444,425.674257,184.272446,9.325305,2.449975,20.567334,82191.780822,79.908676
0.752000,426.306552,425.992444,182.045586,9.212952,2.420366,20.567334,82191.780822,79.908676
0.753000,426.620417,426.306552,182.038932,9.212952,2.420276,20.567334,82191.780822,79.908676
0.754000,426.934041,426.620417,182.032294,9.212952,2.420185,20.567334,82191.780822,79.908676
0.755000,427.247422,426.934041,182.025671,9.212952,2.420095,20.567334,82191.780822,79.908676
0.756000,427.564380,427.247422,184.238767,9.325305,2.449517,20.567334,82191.780822,79.908676
0.757000,427.877277,427.564380,182.012390,9.212952,2.419915,20.567334,82191.780822,79.908676
0.758000,428.189935,427.877277,182.005813,9.212952,2.419825,20.567334,82191.780822,79.908676
0.759000,428.502353,428.189935,181.999251,9.212952,2.419736,20.567334,82191.780822,79.908676
0.760000,428.814532,428.502353,181.992704,9.212952,2.419647,20.567334,82191.780822,79.908676
0.761000,429.130275,428.814532,184.205475,9.325305,2.449064,20.567334,82191.780822,79.908676
0.762000,429.441975,429.130275,181.979576,9.212952,2.419468,20.567334,82191.780822,79.908676
0.763000,429.753438,429.441975,181.973074,9.212952,2.419380,20.567334,82191.780822,79.908676
0.764000,430.064664,429.753438,181.966586,9.212952,2.419292,20.567334,82191.780822,79.908676
0.765000,430.375654,430.064664,181.960114,9.212952,2.419204,20.567334,82191.780822,79.908676
0.766000,430.686409,430.375654,181.953656,9.212952,2.419116,20.567334,82191.780822,79.908676
0.767000,431.000713,430.686409,184.166042,9.325305,2.448528,20.567334,82191.780822,79.908676
0.768000,431.310996,431.000713,181.940706,9.212952,2.418940,20.567334,82191.780822,79.908676
0.769000,431.621044,431.310996,181.934293,9.212952,2.418853,20.567334,82191.780822,79.908676
0.770000,431.930858,431.621044,181.927893,9.212952,2.418766,20.567334,82191.780822,79.908676
0.771000,432.240440,431.930858,181.921509,9.212952,2.418679,20.567334,82191.780822,79.908676
0.772000,432.553560,432.240440,184.133576,9.325305,2.448087,20.567334,82191.780822,79.908676
0.773000,432.862675,432.553560,181.908705,9.212952,2.418505,20.567334,82191.780822,79.908676
0.774000,433.171558,432.862675,181.902363,9.212952,2.418418,20.567334,82191.780822,79.908676
0.775000,433.480211,433.171558,181.896035,9.212952,2.418332,20.567334,82191.780822,79.908676
0.776000,433.788633,433.480211,181.889722,9.212952,2.418246,20.567334,82191.780822,79.908676
0.777000,434.100582,433.788633,184.101475,9.325305,2.447650,20.567334,82191.780822,79.908676
0.778000,434.408542,434.100582,181.877061,9.212952,2.418074,20.567334,82191.780822,79.908676
0.779000,434.716274,434.408542,181.870790,9.212952,2.417989,20.567334,82191.780822,79.908676
0.780000,435.023777,434.716274,181.864533,9.212952,2.417904,20.567334,82191.780822,79.908676
0.781000,435.331052,435.023777,181.858290,9.212952,2.417819,20.567334,82191.780822,79.908676
0.782000,435.641844,435.331052,184.069731,9.325305,2.447218,20.567334,82191.780822,79.908676
0.783000,435.948662,435.641844,181.845770,9.212952,2.417649,20.567334,82191.780822,79.908676
0.784000,436.255255,435.948662,181.839568,9.212952,2.417564,20.567334,82191.780822,79.908676
0.785000,436.561622,436.255255,181.833381,9.212952,2.417480,20.567334,82191.780822,79.908676
0.786000,436.867763,436.561622,181.827206,9.212952,2.417396,20.567334,82191.780822,79.908676
0.787000,437.177409,436.867763,184.038338,9.325305,2.446791,20.567334,82191.780822,79.908676
0.788000,437.483099,437.177409,181.814824,9.212952,2.417228,20.567334,82191.780822,79.908676
0.789000,437.788565,437.483099,181.808691,9.212952,2.417144,20.567334,82191.780822,79.908676
0.790000,438.093807,437.788565,181.802571,9.212952,2.417061,20.567334,82191.780822,79.908676
0.791000,438.398827,438.093807,181.796464,9.212952,2.416978,20.567334,82191.780822,79.908676
0.792000,438.703625,438.398827,181.790371,9.212952,2.416895,20.567334,82191.780822,79.908676
0.793000,439.011914,438.703625,184.001135,9.325305,2.446285,20.567334,82191.780822,79.908676
0.794000,439.316266,439.011914,181.778151,9.212952,2.416729,20.567334,82191.780822,79.908676
0.795000,439.620397,439.316266,181.772097,9.212952,2.416646,20.567334,82191.780822,79.908676
0.796000,439.924307,439.620397,181.766057,9.212952,2.416564,20.567334,82191.780822,79.908676
0.797000,440.227998,439.924307,181.760030,9.212952,2.416482,20.567334,82191.780822,79.908676
0.798000,440.535169,440.227998,183.970492,9.325305,2.445868,20.567334,82191.780822,79.908676
0.799000,440.838419,440.535169,181.747943,9.212952,2.416318,20.567334,82191.780822,79.908676
0.800000,441.141450,440.838419,181.741955,9.212952,2.416237,20.567334,82191.780822,79.908676
0.801000,441.444264,441.141450,181.735980,9.212952,2.416155,20.567334,82191.780822,79.908676
0.802000,441.746860,441.444264,181.730018,9.212952,2.416074,20.567334,82191.780822,79.908676
0.803000,442.052925,441.746860,183.940179,9.325305,2.445456,20.567334,82191.780822,79.908676
0.804000,442.355085,442.052925,181.718060,9.212952,2.415912,20.567334,82191.780822,79.908676
0.805000,442.657028,442.355085,181.712137,9.212952,2.415831,20.567334,82191.780822,79.908676
0.806000,442.958756,442.657028,181.706226,9.212952,2.415751,20.567334,82191.780822,79.908676
0.807000,443.260269,442.958756,181.700328,9.212952,2.415670,20.567334,82191.780822,79.908676
0.808000,443.565240,443.260269,183.910192,9.325305,2.445048,20.567334,82191.780822,79.908676
0.809000,443.866321,443.565240,181.688498,9.212952,2.415509,20.567334,82191.780822,79.908676
0.810000,444.167189,443.866321,181.682638,9.212952,2.415430,20.567334,82191.780822,79.908676
0.811000,444.467843,444.167189,181.676790,9.212952,2.415350,20.567334,82191.780822,79.908676
0.812000,444.768284,444.467843,181.670954,9.212952,2.415271,20.567334,82191.780822,79.908676
0.813000,445.068513,444.768284,181.665131,9.212952,2.415192,20.567334,82191.780822,79.908676
0.814000,445.372187,445.068513,183.874642,9.325305,2.444565,20.567334,82191.780822,79.908676
0.815000,445.671990,445.372187,181.653452,9.212952,2.415033,20.567334,82191.780822,79.908676
0.816000,445.971581,445.671990,181.647666,9.212952,2.414954,20.567334,82191.780822,79.908676
0.817000,446.270962,445.971581,181.641892,9.212952,2.414876,20.567334,82191.780822,79.908676
0.818000,446.570133,446.270962,181.636130,9.212952,2.414797,20.567334,82191.780822,79.908676
0.819000,446.872738,446.570133,183.845350,9.325305,2.444166,20.567334,82191.780822,79.908676
0.820000,447.171488,446.872738,181.624573,9.212952,2.414640,20.567334,82191.780822,79.908676
0.821000,447.470028,447.171488,181.618848,9.212952,2.414562,20.567334,82191.780822,79.908676
0.822000,447.768360,447.470028,181.613135,9.212952,2.414484,20.567334,82191.780822,79.908676
0.823000,448.066484,447.768360,181.607433,9.212952,2.414407,20.567334,82191.780822,79.908676
0.824000,448.368032,448.066484,183.816364,9.325305,2.443772,20.567334,82191.780822,79.908676
0.825000,448.665738,448.368032,181.595997,9.212952,2.414251,20.567334,82191.780822,79.908676
0.826000,448.963238,448.665738,181.590332,9.212952,2.414174,20.567334,82191.780822,79.908676
0.827000,449.260532,448.963238,181.584678,9.212952,2.414097,20.567334,82191.780822,79.908676
0.828000,449.557620,449.260532,181.579036,9.212952,2.414021,20.567334,82191.780822,79.908676
0.829000,449.858122,449.557620,183.787681,9.325305,2.443382,20.567334,82191.780822,79.908676
0.830000,450.154797,449.858122,181.567719,9.212952,2.413867,20.567334,82191.780822,79.908676
0.831000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.832000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.833000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.834000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.835000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.836000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.837000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.838000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.839000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.840000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.841000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.842000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.843000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.844000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.845000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.846000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.847000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.848000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.849000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.850000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.851000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.852000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.853000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.854000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.855000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.856000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.857000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.858000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.859000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.860000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.861000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.862000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.863000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.864000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.865000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.866000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.867000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.868000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.869000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.870000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.871000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.872000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.873000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.874000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.875000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.876000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.877000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.878000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.879000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.880000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.881000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.882000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.883000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.884000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.885000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.886000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.887000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.888000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.889000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.890000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.891000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.892000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.893000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.894000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.895000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.896000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.897000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.898000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.899000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.900000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.901000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.902000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.903000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.904000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.905000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.906000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.907000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.908000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.909000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.910000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.911000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.912000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.913000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.914000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.915000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.916000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.917000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.918000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.919000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.920000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.921000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.922000,450.154797,450.154797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
